162,108,90,0,0,0,0,0
252,168,140,0,0,0,0,0
108,144,72,36,0,0,0,0
168,224,112,56,0,0,0,0
58,58,58,86,29,0,0,0
90,90,90,134,45,0,0,0
0,28,56,84,84,28,0,0
0,28,56,84,84,28,0,0
0,0,67,67,67,67,34,34
0,0,134,134,134,134,67,67
